"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
4101 4007.746789 4007.746789 3797.866789 3797.866789
4102 4006.032686 4006.032686 3796.152686 3796.152686
4108 4003.457271 4003.457271 3793.577271 3793.577271
4110 3997.454389 3997.454389 3787.574389 3787.574389
4121 3993.154603 3993.154603 3783.274603 3783.274603
4124 3992.163409 3992.163409 3782.283409 3782.283409
4125 3991.258562 3991.258562 3781.378562 3781.378562
4132 3990.328493 3990.328493 3780.448493 3780.448493
4141 3988.857663 3988.857663 3778.977663 3778.977663
4143 3987.870945 3987.870945 3777.990945 3777.990945
4144 3986.188805 3986.188805 3776.308805 3776.308805
4147 3982.183868 3982.183868 3772.303868 3772.303868
4161 3978.618163 3978.618163 3768.738163 3768.738163
4162 3975.320337 3975.320337 3765.440337 3765.440337
4181 3973.286699 3973.286699 3763.406699 3763.406699
4187 3967.751351 3967.751351 3757.871351 3757.871351
4190 3966.578133 3966.578133 3756.698133 3756.698133
4205 3963.057412 3963.057412 3753.177412 3753.177412
4211 3961.918800 3961.918800 3752.038800 3752.038800
4216 3961.702855 3961.702855 3751.822855 3751.822855
4222 3960.397140 3960.397140 3750.517140 3750.517140
4224 3958.523892 3958.523892 3748.643892 3748.643892
4227 3954.522967 3954.522967 3744.642967 3744.642967
4229 3952.224989 3952.224989 3742.344989 3742.344989
4242 3946.324713 3946.324713 3736.444713 3736.444713
4254 3944.072862 3944.072862 3734.192862 3734.192862
4259 3942.025513 3942.025513 3732.145513 3732.145513
4261 3941.337556 3941.337556 3731.457556 3731.457556
4262 3938.842858 3938.842858 3728.962858 3728.962858
4269 3936.519629 3936.519629 3726.639629 3726.639629
4281 3934.079407 3934.079407 3724.199407 3724.199407
4287 3932.914396 3932.914396 3723.034396 3723.034396
4296 3930.989807 3930.989807 3721.109807 3721.109807
4301 3929.451816 3929.451816 3719.571816 3719.571816
4306 3927.258624 3927.258624 3717.378624 3717.378624
4313 3926.365199 3926.365199 3716.485199 3716.485199
4322 3922.694364 3922.694364 3712.814364 3712.814364
4334 3919.025737 3919.025737 3709.145737 3709.145737
4341 3914.752176 3914.752176 3704.872176 3704.872176
4362 3912.857294 3912.857294 3702.977294 3702.977294
4363 3910.812973 3910.812973 3700.932973 3700.932973
4377 3910.554126 3910.554126 3700.674126 3700.674126
4382 3907.460059 3907.460059 3697.580059 3697.580059
4396 3905.633211 3905.633211 3695.753211 3695.753211
4403 3900.985828 3900.985828 3691.105828 3691.105828
4406 3898.790575 3898.790575 3688.910575 3688.910575
4424 3895.445852 3895.445852 3685.565852 3685.565852
4426 3895.213662 3895.213662 3685.333662 3685.333662
4431 3894.743849 3894.743849 3684.863849 3684.863849
4442 3888.889062 3888.889062 3679.009062 3679.009062
4461 3886.617037 3886.617037 3676.737037 3676.737037
4463 3886.091642 3886.091642 3676.211642 3676.211642
4466 3884.835713 3884.835713 3674.955713 3674.955713
4468 3884.031995 3884.031995 3674.151995 3674.151995
4481 3881.293030 3881.293030 3671.413030 3671.413030
4486 3880.251111 3880.251111 3670.371111 3670.371111
4490 3878.462347 3878.462347 3668.582347 3668.582347
4501 3874.468108 3874.468108 3664.588108 3664.588108
4514 3872.898542 3872.898542 3663.018542 3663.018542
4523 3872.334735 3872.334735 3662.454735 3662.454735
4525 3869.396171 3869.396171 3659.516171 3659.516171
4541 3868.698590 3868.698590 3658.818590 3658.818590
4544 3867.298220 3867.298220 3657.418220 3657.418220
4546 3867.178112 3867.178112 3657.298112 3657.298112
4561 3864.255273 3864.255273 3654.375273 3654.375273
4568 3863.161477 3863.161477 3653.281477 3653.281477
4581 3863.047374 3863.047374 3653.167374 3653.167374
4583 3860.815045 3860.815045 3650.935045 3650.935045
4594 3858.439558 3858.439558 3648.559558 3648.559558
4603 3856.001261 3856.001261 3646.121261 3646.121261
4605 3855.724194 3855.724194 3645.844194 3645.844194
4607 3854.288769 3854.288769 3644.408769 3644.408769
4621 3849.747982 3849.747982 3639.867982 3639.867982
4642 3847.049375 3847.049375 3637.169375 3637.169375
4662 3846.647702 3846.647702 3636.767702 3636.767702
4663 3844.723338 3844.723338 3634.843338 3634.843338
4674 3844.150369 3844.150369 3634.270369 3634.270369
4682 3842.925427 3842.925427 3633.045427 3633.045427
4688 3842.404934 3842.404934 3632.524934 3632.524934
4694 3841.551025 3841.551025 3631.671025 3631.671025
4702 3840.252806 3840.252806 3630.372806 3630.372806
4703 3839.659910 3839.659910 3629.779910 3629.779910
4720 3839.142492 3839.142492 3629.262492 3629.262492
4723 3838.884103 3838.884103 3629.004103 3629.004103
4724 3838.626122 3838.626122 3628.746122 3628.746122
4725 3838.283553 3838.283553 3628.403553 3628.403553
4728 3837.206321 3837.206321 3627.326321 3627.326321
4731 3836.827281 3836.827281 3626.947281 3626.947281
4741 3836.503165 3836.503165 3626.623165 3626.623165
4743 3835.971739 3835.971739 3626.091739 3626.091739
4744 3835.889509 3835.889509 3626.009509 3626.009509
4750 3835.794960 3835.794960 3625.914960 3625.914960
4752 3835.244229 3835.244229 3625.364229 3625.364229
4760 3835.150002 3835.150002 3625.270002 3625.270002
4761 3834.595259 3834.595259 3624.715259 3624.715259
4764 3833.533674 3833.533674 3623.653674 3623.653674
4770 3832.387440 3832.387440 3622.507440 3622.507440
4778 3832.037061 3832.037061 3622.157061 3622.157061
4781 3831.910732 3831.910732 3622.030732 3622.030732
4782 3829.787048 3829.787048 3619.907048 3619.907048
4791 3829.328503 3829.328503 3619.448503 3619.448503
4792 3829.119607 3829.119607 3619.239607 3619.239607
4797 3828.143826 3828.143826 3618.263826 3618.263826
4801 3827.054444 3827.054444 3617.174444 3617.174444
4805 3825.315394 3825.315394 3615.435394 3615.435394
4811 3825.122344 3825.122344 3615.242344 3615.242344
4821 3825.030570 3825.030570 3615.150570 3615.150570
4822 3824.044942 3824.044942 3614.164942 3614.164942
4824 3823.314665 3823.314665 3613.434665 3613.434665
4844 3822.229624 3822.229624 3612.349624 3612.349624
4845 3821.602161 3821.602161 3611.722161 3611.722161
4848 3821.472813 3821.472813 3611.592813 3611.592813
4861 3820.777522 3820.777522 3610.897522 3610.897522
4866 3820.274416 3820.274416 3610.394416 3610.394416
4869 3819.096950 3819.096950 3609.216950 3609.216950
4874 3818.892142 3818.892142 3609.012142 3609.012142
4880 3818.773997 3818.773997 3608.893997 3608.893997
4882 3818.463459 3818.463459 3608.583459 3608.583459
4885 3817.051128 3817.051128 3607.171128 3607.171128
4895 3815.436068 3815.436068 3605.556068 3605.556068
4901 3814.154158 3814.154158 3604.274158 3604.274158
4907 3813.800461 3813.800461 3603.920461 3603.920461
4911 3812.137853 3812.137853 3602.257853 3602.257853
4921 3809.340277 3809.340277 3599.460277 3599.460277
4925 3808.693810 3808.693810 3598.813810 3598.813810
4932 3808.597380 3808.597380 3598.717380 3598.717380
4944 3806.652363 3806.652363 3596.772363 3596.772363
4963 3806.534755 3806.534755 3596.654755 3596.654755
4966 3804.897374 3804.897374 3595.017374 3595.017374
4976 3804.311258 3804.311258 3594.431258 3594.431258
4981 3803.635450 3803.635450 3593.755450 3593.755450
4982 3802.344712 3802.344712 3592.464712 3592.464712
5004 3801.950020 3801.950020 3592.070020 3592.070020
5006 3799.949495 3799.949495 3590.069495 3590.069495
5010 3799.131107 3799.131107 3589.251107 3589.251107
5023 3798.272697 3798.272697 3588.392697 3588.392697
5024 3798.004092 3798.004092 3588.124092 3588.124092
5031 3797.848185 3797.848185 3587.968185 3587.968185
5032 3797.729372 3797.729372 3587.849372 3587.849372
5042 3796.388891 3796.388891 3586.508891 3586.508891
5048 3795.954455 3795.954455 3586.074455 3586.074455
5063 3794.487954 3794.487954 3584.607954 3584.607954
5070 3794.228621 3794.228621 3584.348621 3584.348621
5073 3792.376369 3792.376369 3582.496369 3582.496369
5081 3791.965331 3791.965331 3582.085331 3582.085331
5083 3789.236817 3789.236817 3579.356817 3579.356817
5101 3788.684405 3788.684405 3578.804405 3578.804405
5110 3788.650202 3788.650202 3578.770202 3578.770202
5116 3787.671018 3787.671018 3577.791018 3577.791018
5121 3787.163465 3787.163465 3577.283465 3577.283465
5122 3786.307686 3786.307686 3576.427686 3576.427686
5125 3785.897500 3785.897500 3576.017500 3576.017500
5139 3785.831433 3785.831433 3575.951433 3575.951433
5141 3785.280163 3785.280163 3575.400163 3575.400163
5145 3784.737877 3784.737877 3574.857877 3574.857877
5148 3783.569799 3783.569799 3573.689799 3573.689799
5161 3782.209034 3782.209034 3572.329034 3572.329034
5175 3781.365182 3781.365182 3571.485182 3571.485182
5184 3781.216439 3781.216439 3571.336439 3571.336439
5185 3779.807031 3779.807031 3569.927031 3569.927031
5194 3779.631799 3779.631799 3569.751799 3569.751799
5201 3779.112967 3779.112967 3569.232967 3569.232967
5202 3778.732246 3778.732246 3568.852246 3568.852246
5204 3778.027592 3778.027592 3568.147592 3568.147592
5221 3776.314266 3776.314266 3566.434266 3566.434266
5241 3774.886873 3774.886873 3565.006873 3565.006873
5266 3774.314741 3774.314741 3564.434741 3564.434741
5268 3773.121430 3773.121430 3563.241430 3563.241430
5271 3772.844784 3772.844784 3562.964784 3562.964784
5281 3771.722523 3771.722523 3561.842523 3561.842523
5302 3770.987934 3770.987934 3561.107934 3561.107934
5304 3770.784480 3770.784480 3560.904480 3560.904480
5307 3770.670078 3770.670078 3560.790078 3560.790078
5315 3770.521002 3770.521002 3560.641002 3560.641002
5324 3769.929575 3769.929575 3560.049575 3560.049575
5331 3769.040943 3769.040943 3559.160943 3559.160943
5341 3768.808479 3768.808479 3558.928479 3558.928479
5343 3767.750132 3767.750132 3557.870132 3557.870132
5351 3767.365966 3767.365966 3557.485966 3557.485966
5362 3767.038988 3767.038988 3557.158988 3557.158988
5364 3766.938668 3766.938668 3557.058668 3557.058668
5365 3766.684449 3766.684449 3556.804449 3556.804449
5382 3766.440350 3766.440350 3556.560350 3556.560350
5383 3764.862166 3764.862166 3554.982166 3554.982166
5403 3763.820457 3763.820457 3553.940457 3553.940457
5419 3763.444784 3763.444784 3553.564784 3553.564784
5422 3762.259545 3762.259545 3552.379545 3552.379545
5441 3762.017725 3762.017725 3552.137725 3552.137725
5444 3761.871618 3761.871618 3551.991618 3551.991618
5446 3761.531294 3761.531294 3551.651294 3551.651294
5447 3760.953716 3760.953716 3551.073716 3551.073716
5451 3760.863383 3760.863383 3550.983383 3550.983383
5461 3759.625598 3759.625598 3549.745598 3549.745598
5481 3759.400868 3759.400868 3549.520868 3549.520868
5484 3759.309249 3759.309249 3549.429249 3549.429249
5487 3759.302577 3759.302577 3549.422577 3549.422577
5491 3759.114586 3759.114586 3549.234586 3549.234586
5494 3759.085482 3759.085482 3549.205482 3549.205482
5501 3758.375653 3758.375653 3548.495653 3548.495653
5505 3758.306139 3758.306139 3548.426139 3548.426139
5517 3757.276627 3757.276627 3547.396627 3547.396627
5523 3757.145110 3757.145110 3547.265110 3547.265110
5525 3757.123668 3757.123668 3547.243668 3547.243668
5526 3756.839824 3756.839824 3546.959824 3546.959824
5528 3756.749040 3756.749040 3546.869040 3546.869040
5531 3756.659991 3756.659991 3546.779991 3546.779991
5536 3756.569043 3756.569043 3546.689043 3546.689043
5541 3756.316975 3756.316975 3546.436975 3546.436975
5545 3755.948319 3755.948319 3546.068319 3546.068319
5553 3755.939818 3755.939818 3546.059818 3546.059818
5561 3755.739796 3755.739796 3545.859796 3545.859796
5564 3755.287863 3755.287863 3545.407863 3545.407863
5575 3755.141742 3755.141742 3545.261742 3545.261742
5581 3754.514710 3754.514710 3544.634710 3544.634710
5596 3754.246175 3754.246175 3544.366175 3544.366175
5602 3754.201468 3754.201468 3544.321468 3544.321468
5603 3753.512033 3753.512033 3543.632033 3543.632033
5620 3753.396195 3753.396195 3543.516195 3543.516195
5621 3752.015590 3752.015590 3542.135590 3542.135590
5642 3751.934604 3751.934604 3542.054604 3542.054604
5649 3751.279743 3751.279743 3541.399743 3541.399743
5663 3751.071522 3751.071522 3541.191522 3541.191522
5667 3750.873082 3750.873082 3540.993082 3540.993082
5683 3750.558509 3750.558509 3540.678509 3540.678509
5687 3750.243770 3750.243770 3540.363770 3540.363770
5689 3750.144370 3750.144370 3540.264370 3540.264370
5702 3749.734619 3749.734619 3539.854619 3539.854619
5710 3749.662778 3749.662778 3539.782778 3539.782778
5711 3749.582596 3749.582596 3539.702596 3539.702596
5712 3749.320009 3749.320009 3539.440009 3539.440009
5722 3749.311078 3749.311078 3539.431078 3539.431078
5723 3748.151102 3748.151102 3538.271102 3538.271102
5741 3747.464629 3747.464629 3537.584629 3537.584629
5763 3747.416673 3747.416673 3537.536673 3537.536673
5764 3747.296989 3747.296989 3537.416989 3537.416989
5767 3747.208838 3747.208838 3537.328838 3537.328838
5769 3746.995138 3746.995138 3537.115138 3537.115138
5780 3746.583237 3746.583237 3536.703237 3536.703237
5781 3746.391414 3746.391414 3536.511414 3536.511414
5786 3746.260137 3746.260137 3536.380137 3536.380137
5787 3746.171682 3746.171682 3536.291682 3536.291682
5789 3746.109199 3746.109199 3536.229199 3536.229199
5803 3745.637924 3745.637924 3535.757924 3535.757924
5808 3745.403540 3745.403540 3535.523540 3535.523540
5819 3745.240265 3745.240265 3535.360265 3535.360265
5822 3745.184170 3745.184170 3535.304170 3535.304170
5823 3744.793202 3744.793202 3534.913202 3534.913202
5831 3744.514853 3744.514853 3534.634853 3534.634853
5833 3744.352063 3744.352063 3534.472063 3534.472063
5841 3744.146853 3744.146853 3534.266853 3534.266853
5843 3744.021914 3744.021914 3534.141914 3534.141914
5844 3743.799064 3743.799064 3533.919064 3533.919064
5861 3743.621752 3743.621752 3533.741752 3533.741752
5865 3743.545211 3743.545211 3533.665211 3533.665211
5870 3743.320907 3743.320907 3533.440907 3533.440907
5874 3743.261214 3743.261214 3533.381214 3533.381214
5879 3742.949385 3742.949385 3533.069385 3533.069385
5883 3742.849166 3742.849166 3532.969166 3532.969166
5884 3742.369663 3742.369663 3532.489663 3532.489663
5886 3742.319065 3742.319065 3532.439065 3532.439065
5901 3742.254896 3742.254896 3532.374896 3532.374896
5902 3741.993359 3741.993359 3532.113359 3532.113359
5909 3741.987954 3741.987954 3532.107954 3532.107954
5912 3741.904990 3741.904990 3532.024990 3532.024990
5917 3741.356311 3741.356311 3531.476311 3531.476311
5921 3741.279110 3741.279110 3531.399110 3531.399110
5922 3741.193714 3741.193714 3531.313714 3531.313714
5924 3741.192544 3741.192544 3531.312544 3531.312544
5926 3741.104749 3741.104749 3531.224749 3531.224749
5927 3741.084954 3741.084954 3531.204954 3531.204954
5935 3741.074820 3741.074820 3531.194820 3531.194820
5938 3741.070189 3741.070189 3531.190189 3531.190189
5942 3740.961397 3740.961397 3531.081397 3531.081397
5943 3740.775203 3740.775203 3530.895203 3530.895203
5954 3740.555258 3740.555258 3530.675258 3530.675258
5968 3740.394276 3740.394276 3530.514276 3530.514276
5972 3740.359316 3740.359316 3530.479316 3530.479316
5976 3740.197072 3740.197072 3530.317072 3530.317072
5979 3740.192233 3740.192233 3530.312233 3530.312233
5982 3740.115918 3740.115918 3530.235918 3530.235918
5984 3740.072762 3740.072762 3530.192762 3530.192762
5987 3739.852882 3739.852882 3529.972882 3529.972882
6004 3739.278677 3739.278677 3529.398677 3529.398677
6007 3739.267348 3739.267348 3529.387348 3529.387348
6028 3739.207320 3739.207320 3529.327320 3529.327320
6030 3739.144774 3739.144774 3529.264774 3529.264774
6034 3739.130392 3739.130392 3529.250392 3529.250392
6036 3739.081079 3739.081079 3529.201079 3529.201079
6040 3738.992784 3738.992784 3529.112784 3529.112784
6042 3738.932349 3738.932349 3529.052349 3529.052349
6043 3738.445479 3738.445479 3528.565479 3528.565479
6061 3738.360561 3738.360561 3528.480561 3528.480561
6065 3738.319611 3738.319611 3528.439611 3528.439611
6066 3738.158912 3738.158912 3528.278912 3528.278912
6078 3737.880663 3737.880663 3528.000663 3528.000663
6081 3737.586280 3737.586280 3527.706280 3527.706280
6084 3737.536919 3737.536919 3527.656919 3527.656919
6103 3737.444809 3737.444809 3527.564809 3527.564809
6105 3737.132833 3737.132833 3527.252833 3527.252833
6122 3737.121431 3737.121431 3527.241431 3527.241431
6124 3736.774720 3736.774720 3526.894720 3526.894720
6131 3736.765043 3736.765043 3526.885043 3526.885043
6142 3736.228186 3736.228186 3526.348186 3526.348186
6161 3735.983984 3735.983984 3526.103984 3526.103984
6165 3735.964948 3735.964948 3526.084948 3526.084948
6184 3735.924075 3735.924075 3526.044075 3526.044075
6185 3735.644283 3735.644283 3525.764283 3525.764283
6198 3735.344542 3735.344542 3525.464542 3525.464542
6201 3735.237238 3735.237238 3525.357238 3525.357238
6202 3735.164620 3735.164620 3525.284620 3525.284620
6203 3735.116320 3735.116320 3525.236320 3525.236320
6219 3734.881766 3734.881766 3525.001766 3525.001766
